currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
ETH-USD,2026-08-28T20:32:41.898618Z,2427.22,2427.23,0.01,2427.225,-0.03619250969978435306603784050
ETH-USD,2026-08-28T20:32:41.94226Z,2427.22,2427.23,0.01,2427.225,0.1587753289134030567546635836
ETH-USD,2026-08-28T20:32:42.044058Z,2427.22,2427.23,0.01,2427.225,0.1587753289134030567546635836
ETH-USD,2026-08-28T20:32:42.108988Z,2427.22,2427.23,0.01,2427.225,0.1587753289134030567546635836
ETH-USD,2026-08-28T20:32:42.153365Z,2427.22,2427.23,0.01,2427.225,0.1587753289134030567546635836
ETH-USD,2026-08-28T20:32:42.189941Z,2427.22,2427.23,0.01,2427.225,0.1433239911736711413822663105
ETH-USD,2026-08-28T20:32:42.257946Z,2427.22,2427.23,0.01,2427.225,0.1386054772117509112576209545
ETH-USD,2026-08-28T20:32:42.27241Z,2427.22,2427.23,0.01,2427.225,0.1386054772117509112576209545
ETH-USD,2026-08-28T20:32:42.363052Z,2427.29,2427.3,0.01,2427.295,0.1084793778466851070633646105
ETH-USD,2026-08-28T20:32:42.402245Z,2427.3,2427.31,0.01,2427.305,0.08892679191820094403777429400
ETH-USD,2026-08-28T20:32:42.452017Z,2427.3,2427.31,0.01,2427.305,0.1186922321490325046220185833
ETH-USD,2026-08-28T20:32:42.49719Z,2427.3,2427.31,0.01,2427.305,0.7685843392456558190659774025
ETH-USD,2026-08-28T20:32:42.54844Z,2427.27,2427.31,0.04,2427.29,0.8805091502209909585403062362
ETH-USD,2026-08-28T20:32:42.60174Z,2427.29,2427.31,0.02,2427.30,0.8805091502209909585403062362
ETH-USD,2026-08-28T20:32:42.649955Z,2427.29,2427.3,0.01,2427.295,0.6994232764515649048903266963
ETH-USD,2026-08-28T20:32:42.706793Z,2427.29,2427.3,0.01,2427.295,0.6563523768411997577070390801
ETH-USD,2026-08-28T20:32:42.746311Z,2427.29,2427.3,0.01,2427.295,0.6563523768411997577070390801
ETH-USD,2026-08-28T20:32:42.861367Z,2427.29,2427.3,0.01,2427.295,0.6563523768411997577070390801
ETH-USD,2026-08-28T20:32:42.926427Z,2427.29,2427.3,0.01,2427.295,0.6409913954837290595374278608
ETH-USD,2026-08-28T20:32:43.039568Z,2427.29,2427.3,0.01,2427.295,0.6409913954837290595374278608
ETH-USD,2026-08-28T20:32:43.115974Z,2427.29,2427.3,0.01,2427.295,0.6409913954837290595374278608
ETH-USD,2026-08-28T20:32:43.190553Z,2427.29,2427.3,0.01,2427.295,0.6409913954837290595374278608
ETH-USD,2026-08-28T20:32:43.251086Z,2427.29,2427.3,0.01,2427.295,0.5652490982179772580808384272
ETH-USD,2026-08-28T20:32:43.298254Z,2427.29,2427.3,0.01,2427.295,0.6995545259357928578791794147
ETH-USD,2026-08-28T20:32:43.335515Z,2427.24,2427.28,0.04,2427.26,0.6613198695667219448131311735
ETH-USD,2026-08-28T20:32:43.361733Z,2427.25,2427.26,0.01,2427.255,0.3225578490050582569709191179
ETH-USD,2026-08-28T20:32:43.447336Z,2427.16,2427.17,0.01,2427.165,0.5540784904276901710883586351
