currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
BTC-USD,2026-08-28T20:32:42.946091Z,77338.36,77338.37,0.01,77338.365,-0.2521291088596355461769519462
BTC-USD,2026-08-28T20:32:42.989551Z,77338.36,77338.37,0.01,77338.365,-0.2521291088596355461769519462
BTC-USD,2026-08-28T20:32:43.02446Z,77338.36,77338.37,0.01,77338.365,-0.2520966575771229096005679079
BTC-USD,2026-08-28T20:32:43.080884Z,77338.36,77338.37,0.01,77338.365,-0.2520966575771229096005679079
BTC-USD,2026-08-28T20:32:43.131136Z,77338.36,77338.37,0.01,77338.365,-0.4759002587495639866857252854
BTC-USD,2026-08-28T20:32:43.188313Z,77338.36,77338.37,0.01,77338.365,-0.5409585389795027195168785161
BTC-USD,2026-08-28T20:32:43.228701Z,77338.36,77338.37,0.01,77338.365,-0.4550129726747270424466024284
BTC-USD,2026-08-28T20:32:43.27248Z,77338.36,77338.37,0.01,77338.365,-0.4759002587495639866857252854
BTC-USD,2026-08-28T20:32:43.321883Z,77338.36,77338.37,0.01,77338.365,-0.4774862767985495795137100769
BTC-USD,2026-08-28T20:32:43.369056Z,77338.36,77338.37,0.01,77338.365,-0.4952320919113137671557134059
BTC-USD,2026-08-28T20:32:43.41681Z,77333,77336.33,3.33,77334.665,-0.7407451768413023155328589432
BTC-USD,2026-08-28T20:32:43.467824Z,77333,77336.76,3.76,77334.88,-0.2899588150839584378653602602
BTC-USD,2026-08-28T20:32:43.539963Z,77333,77336.76,3.76,77334.88,-0.6280342971836006732725009367
BTC-USD,2026-08-28T20:32:43.596285Z,77333,77333.01,0.01,77333.005,-0.9927684091999126340797419213
BTC-USD,2026-08-28T20:32:43.636601Z,77333,77333.01,0.01,77333.005,-0.9918017007196426652382131608
BTC-USD,2026-08-28T20:32:43.685525Z,77333,77333.01,0.01,77333.005,-0.9956402979274538543940987142
BTC-USD,2026-08-28T20:32:43.727273Z,77333,77333.01,0.01,77333.005,-0.9773238988863908323917918448
BTC-USD,2026-08-28T20:32:43.775487Z,77333,77333.01,0.01,77333.005,-0.9677493248990758327857526793
BTC-USD,2026-08-28T20:32:43.843677Z,77333,77333.01,0.01,77333.005,-0.9677493248990758327857526793
BTC-USD,2026-08-28T20:32:43.88461Z,77333,77333.01,0.01,77333.005,-0.9677493248990758327857526793
BTC-USD,2026-08-28T20:32:43.950283Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:43.994015Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.034439Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.089207Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.156387Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.194148Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.252914Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.28236Z,77333,77333.01,0.01,77333.005,-0.9684207415225818677825438741
BTC-USD,2026-08-28T20:32:44.325358Z,77333,77333.01,0.01,77333.005,-0.8736545945647446117209405117
BTC-USD,2026-08-28T20:32:44.384437Z,77333,77333.01,0.01,77333.005,-0.8521060800435167943280810007
BTC-USD,2026-08-28T20:32:44.4287Z,77328.01,77328.02,0.01,77328.015,-0.9999346540113879431490509785
BTC-USD,2026-08-28T20:32:44.457038Z,77328.01,77328.02,0.01,77328.015,-0.9999511758887921811516891443
BTC-USD,2026-08-28T20:32:44.568851Z,77328.01,77328.02,0.01,77328.015,-0.9999883666900511598995761586
BTC-USD,2026-08-28T20:32:44.593022Z,77328.01,77328.02,0.01,77328.015,-0.9999883666900511598995761586
BTC-USD,2026-08-28T20:32:44.662641Z,77328.01,77328.02,0.01,77328.015,-0.9999883666900511598995761586
BTC-USD,2026-08-28T20:32:44.74267Z,77328.01,77328.02,0.01,77328.015,-0.9999883666900511598995761586
BTC-USD,2026-08-28T20:32:44.764649Z,77328.01,77328.02,0.01,77328.015,-0.9999883666900511598995761586
BTC-USD,2026-08-28T20:32:44.832911Z,77325.01,77325.1,0.09,77325.055,-0.9999771484319461093755741903
BTC-USD,2026-08-28T20:32:44.877757Z,77311.81,77322.47,10.66,77317.14,-0.6509889106313837341229060868
BTC-USD,2026-08-28T20:32:44.930507Z,77313.85,77320.51,6.66,77317.18,-0.8138644200492680691385848320
BTC-USD,2026-08-28T20:32:44.98453Z,77311.72,77314.83,3.11,77313.275,-0.7852520938304347788696626566
BTC-USD,2026-08-28T20:32:45.042894Z,77311.72,77311.73,0.01,77311.725,-0.8637447919708805150563416160
BTC-USD,2026-08-28T20:32:45.070453Z,77311.72,77311.73,0.01,77311.725,0.1884102375054237948690193446
BTC-USD,2026-08-28T20:32:45.122473Z,77311.45,77311.72,0.27,77311.585,0.2592435857652022790750854569
BTC-USD,2026-08-28T20:32:45.22936Z,77311.71,77311.72,0.01,77311.715,0.1659418489055590623930198503
BTC-USD,2026-08-28T20:32:45.254204Z,77311.71,77311.72,0.01,77311.715,0.1381536263392660439351476767
BTC-USD,2026-08-28T20:32:45.411816Z,77306.59,77311.63,5.04,77309.11,-0.1038619575292345157218274839
BTC-USD,2026-08-28T20:32:45.490878Z,77311.59,77311.6,0.01,77311.595,-0.2470468325997930983803377564
BTC-USD,2026-08-28T20:32:45.515695Z,77311.59,77311.6,0.01,77311.595,-0.2765316862377544478932651498
BTC-USD,2026-08-28T20:32:45.570076Z,77311.59,77311.6,0.01,77311.595,-0.3545153053550590328826579249
BTC-USD,2026-08-28T20:32:45.617817Z,77311.59,77311.6,0.01,77311.595,-0.3545153053550590328826579249
BTC-USD,2026-08-28T20:32:45.665902Z,77311.59,77311.6,0.01,77311.595,-0.3545153053550590328826579249
BTC-USD,2026-08-28T20:32:45.724411Z,77311.59,77311.6,0.01,77311.595,-0.3545153053550590328826579249
BTC-USD,2026-08-28T20:32:45.773092Z,77311.59,77311.6,0.01,77311.595,-0.3545153053550590328826579249
BTC-USD,2026-08-28T20:32:45.826322Z,77311.42,77311.6,0.18,77311.51,-0.4656685174185860615731616562
BTC-USD,2026-08-28T20:32:45.874297Z,77311.42,77311.6,0.18,77311.51,-0.4656685174185860615731616562
BTC-USD,2026-08-28T20:32:45.92713Z,77311.59,77311.6,0.01,77311.595,-0.4452159829864936364524121039
BTC-USD,2026-08-28T20:32:45.978676Z,77311.59,77311.6,0.01,77311.595,-0.4813498973550141608281288317
BTC-USD,2026-08-28T20:32:46.013259Z,77311.59,77311.6,0.01,77311.595,-0.4833443588295410015219647681
BTC-USD,2026-08-28T20:32:46.091254Z,77313.65,77313.66,0.01,77313.655,0.001177246964150160056351823567
BTC-USD,2026-08-28T20:32:46.139362Z,77313.65,77313.66,0.01,77313.655,0.06779019221377788763921897103
BTC-USD,2026-08-28T20:32:46.184758Z,77313.65,77313.66,0.01,77313.655,0.1107481186574234831279037483
BTC-USD,2026-08-28T20:32:46.231109Z,77313.65,77313.66,0.01,77313.655,0.1042724206185477852613569249
BTC-USD,2026-08-28T20:32:46.276035Z,77313.65,77313.66,0.01,77313.655,0.1042723668232829211689110299
BTC-USD,2026-08-28T20:32:46.345593Z,77313.65,77313.66,0.01,77313.655,0.1042723668232829211689110299
BTC-USD,2026-08-28T20:32:46.366363Z,77313.65,77313.66,0.01,77313.655,0.1042723668232829211689110299
BTC-USD,2026-08-28T20:32:46.440722Z,77313.65,77313.66,0.01,77313.655,0.06461130792355919636633615304
BTC-USD,2026-08-28T20:32:46.4651Z,77313.65,77313.66,0.01,77313.655,0.06461130792355919636633615304
BTC-USD,2026-08-28T20:32:46.539959Z,77313.65,77313.66,0.01,77313.655,0.06461130792355919636633615304
BTC-USD,2026-08-28T20:32:46.584242Z,77313.65,77313.66,0.01,77313.655,0.06461130792355919636633615304
BTC-USD,2026-08-28T20:32:46.635584Z,77313.65,77313.66,0.01,77313.655,0.2472927506878380631376458132
BTC-USD,2026-08-28T20:32:46.68119Z,77313.65,77313.66,0.01,77313.655,0.2472927506878380631376458132
BTC-USD,2026-08-28T20:32:46.703723Z,77313.65,77313.66,0.01,77313.655,0.2472927506878380631376458132
BTC-USD,2026-08-28T20:32:46.771075Z,77313.65,77313.66,0.01,77313.655,0.2472927506878380631376458132
BTC-USD,2026-08-28T20:32:46.819754Z,77313.65,77313.66,0.01,77313.655,0.2271159761604893671888223485
BTC-USD,2026-08-28T20:32:46.868008Z,77313.65,77313.66,0.01,77313.655,0.2286567819229291381846388121
BTC-USD,2026-08-28T20:32:46.918197Z,77313.65,77313.66,0.01,77313.655,0.2285203053833162366101526014
BTC-USD,2026-08-28T20:32:46.940352Z,77313.65,77313.66,0.01,77313.655,0.2333948982864099522926317410
BTC-USD,2026-08-28T20:32:46.983859Z,77313.65,77313.66,0.01,77313.655,0.2334127523413603259303472280
BTC-USD,2026-08-28T20:32:47.086664Z,77313.65,77313.66,0.01,77313.655,0.2285382019570127861048468582
BTC-USD,2026-08-28T20:32:47.134007Z,77313.65,77313.66,0.01,77313.655,0.2285382019570127861048468582
BTC-USD,2026-08-28T20:32:47.179716Z,77313.65,77313.66,0.01,77313.655,0.2285382019570127861048468582
BTC-USD,2026-08-28T20:32:47.238324Z,77313.65,77313.66,0.01,77313.655,0.2334127523413603259303472280
BTC-USD,2026-08-28T20:32:47.284604Z,77313.65,77313.66,0.01,77313.655,-0.1868712486839357290691209727
BTC-USD,2026-08-28T20:32:47.34573Z,77313.65,77313.66,0.01,77313.655,-0.1867830894931287297148296271
BTC-USD,2026-08-28T20:32:47.363123Z,77313.65,77313.66,0.01,77313.655,-0.1867830894931287297148296271
BTC-USD,2026-08-28T20:32:47.449329Z,77313.65,77313.66,0.01,77313.655,-0.1729817813911964175924015801
BTC-USD,2026-08-28T20:32:47.493805Z,77313.65,77313.66,0.01,77313.655,-0.1729817813911964175924015801
BTC-USD,2026-08-28T20:32:47.523015Z,77313.65,77313.66,0.01,77313.655,-0.1729817813911964175924015801
BTC-USD,2026-08-28T20:32:47.614745Z,77313.65,77313.66,0.01,77313.655,-0.1729820736358976536751224726
BTC-USD,2026-08-28T20:32:47.681764Z,77313.65,77313.66,0.01,77313.655,-0.1729820736358976536751224726
BTC-USD,2026-08-28T20:32:47.734338Z,77313.65,77313.66,0.01,77313.655,-0.1729820736358976536751224726
BTC-USD,2026-08-28T20:32:47.759889Z,77313.65,77313.66,0.01,77313.655,-0.1729820736358976536751224726
